id,neighbourhood_cleansed,room_type,accommodates,bedrooms,price,minimum_nights_x,maximum_nights,amenities,review_scores_rating,estimated_occupancy_l365d,Wifi_x,kitchen_x,has_washer_x,air conditioning_x,parking_gratuit_x,taux_occupation,seuil,classement,taille_groupe,Wifi_y,kitchen_y,has_washer_y,air conditioning_y,parking_gratuit_y,minimum_nights_y,recor_wifi,reco_kitchen,reco_washer,reco_ac,reco_parking,reco_nuit,recommandation_finale
800567445412950921,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home/apt,2,1.0,82.0,2,120,"[""Room-darkening shades"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Thomson refrigerator"", ""Dishwasher"", ""First aid kit"", ""Freezer"", ""Free street parking"", ""TV"", ""Air conditioning"", ""Shower gel"", ""Private entrance"", ""Books and reading material"", ""Clothing storage: closet"", ""Cooking basics"", ""Extra pillows and blankets"", ""Cleaning products"", ""Coffee"", ""Coffee maker: Nespresso"", ""Essentials"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Washer"", ""Body soap"", ""Radiant heating"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",5.0,132,1,1,1,1,0,0.07397260273972603,156.0,0,85.0,0.9545454545454546,1.0,0.5454545454545454,0.3181818181818182,0.18181818181818182,1.5,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
800618900418360546,Centre ville (Bordeaux),Entire home/apt,4,2.0,135.0,2,365,"[""Host greets you"", ""Radiant heating"", ""Paid parking on premises"", ""Long term stays allowed"", ""Hair dryer"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Clothing storage: wardrobe"", ""TV"", ""Bathtub"", ""Essentials"", ""Shower gel"", ""Hangers"", ""Paid street parking off premises"", ""Mini fridge""]",4.96,162,1,0,0,1,0,0.7890410958904109,120.0,1,293.0,0.9761904761904762,0.9761904761904762,0.6904761904761905,0.19047619047619047,0.07142857142857142,2.0,,1.0,1.0,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
800709622602435698,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home/apt,4,2.0,220.0,6,365,"[""Hair dryer"", ""Bed linens"", ""Iron"", ""BBQ grill"", ""Free street parking"", ""TV"", ""Cooking basics"", ""Clothing storage: walk-in closet and closet"", ""Cleaning products"", ""Portable fans"", ""Central heating"", ""Outdoor dining area"", ""Essentials"", ""Hangers"", ""Private pool"", ""Dishes and silverware"", ""Wifi"", ""Kitchen"", ""Sun loungers"", ""Mosquito net"", ""Bathtub""]",5.0,0,1,1,0,0,0,0.5150684931506849,66.0,0,85.0,0.9565217391304348,0.9565217391304348,0.6521739130434783,0.6956521739130435,0.391304347826087,1.0,,,1.0,1.0,,1.0,"1. Installer un lave-linge
2. Installer la climatisation
3. Réduire le minimum de nuits"
801291879871380165,Bordeaux Sud,Private room,8,4.0,115.0,1,30,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Dedicated workspace"", ""Baking sheet"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Coffee maker: espresso machine"", ""TV"", ""Shower gel"", ""Long term stays allowed"", ""Private entrance"", ""Clothing storage: closet"", ""Cooking basics"", ""Paid parking on premises"", ""Cleaning products"", ""Portable fans"", ""Central heating"", ""Coffee"", ""Essentials"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Private patio or balcony"", ""Washer"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.76,48,1,1,1,0,0,0.0684931506849315,72.0,0,52.0,0.9375,0.75,0.75,0.3125,0.125,1.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
801316260127453341,Nansouty - Saint Gens,Entire home/apt,4,2.0,,2,365,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""High chair"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Garden view"", ""Clothing storage"", ""TV"", ""Paid street parking off premises"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Cleaning products"", ""Outdoor dining area"", ""Backyard"", ""Essentials"", ""Oven"", ""Microwave"", ""Patio or balcony"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",5.0,0,1,1,0,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
801327353624879721,Centre ville (Bordeaux),Entire home/apt,4,1.0,24.0,30,365,"[""Room-darkening shades"", ""Courtyard view"", ""Drying rack for clothing"", ""Baking sheet"", ""Bed linens"", ""Iron"", ""Freezer"", ""TV"", ""Air conditioning"", ""Mini fridge"", ""Heating"", ""Paid parking on premises"", ""Coffee"", ""Coffee maker: Nespresso"", ""Oven"", ""Washer"", ""Dishes and silverware"", ""Shared backyard"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.2,180,1,1,1,1,0,0.4821917808219178,138.0,1,293.0,0.9459459459459459,0.9324324324324325,0.44594594594594594,0.12162162162162163,0.02702702702702703,2.0,,,,,,1.0,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
801844748131678294,Bgles,Private room,2,5.0,22.0,15,365,"[""Washer"", ""Host greets you"", ""Fire extinguisher"", ""BBQ grill"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Kitchen"", ""TV""]",5.0,0,1,1,1,0,1,0.9452054794520548,144.0,0,30.0,1.0,1.0,0.0,0.5,0.125,2.0,,,,1.0,,1.0,"1. Installer la climatisation
2. Réduire le minimum de nuits"
802021499671456803,Nansouty - Saint Gens,Private room,2,,,1,21,"[""Piano"", ""Washer"", ""Hot water kettle"", ""Portable heater"", ""Hair dryer"", ""Dishes and silverware"", ""Laundromat nearby"", ""Hot water"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Bed linens"", ""Books and reading material"", ""Iron""]",4.83,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
802166035340143042,Le Taillan-Mdoc,Private room,2,1.0,46.0,2,7,"[""Washer"", ""Body soap"", ""Indoor fireplace: wood-burning"", ""Radiant heating"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""BBQ grill"", ""Wifi"", ""Free parking on premises"", ""Outdoor dining area"", ""Smoke alarm"", ""Kitchen"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Cooking basics"", ""Iron""]",5.0,0,1,1,1,0,1,0.7589041095890411,57.0,-1,7.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
802169731484822310,Centre ville (Bordeaux),Entire home/apt,4,2.0,97.0,1,365,"[""Pets allowed"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Hair dryer"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Lockbox"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""TV"", ""Self check-in"", ""Heating"", ""Crib""]",4.66,255,1,1,0,0,0,0.3424657534246575,120.0,1,293.0,0.9761904761904762,0.9761904761904762,0.6904761904761905,0.19047619047619047,0.07142857142857142,2.0,,,1.0,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
802326498149974389,Bordeaux Maritime,Entire home/apt,6,2.0,,2,365,"[""Refrigerator"", ""Hair dryer"", ""Shared patio or balcony"", ""Elevator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free street parking"", ""Shower gel"", ""Cooking basics"", ""Cleaning products"", ""Central heating"", ""Free parking garage on premises \u2013 1 space"", ""Oven"", ""Essentials"", ""Washer"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.67,0,1,1,1,0,1,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
802747912012796943,Bordeaux Sud,Entire home/apt,4,1.0,79.0,4,90,"[""Pets allowed"", ""Refrigerator"", ""Toaster"", ""Lockbox"", ""Bed linens"", ""Fast wifi \u2013 145 Mbps"", ""Coffee maker: espresso machine"", ""TV"", ""Long term stays allowed"", ""Cooking basics"", ""Books and reading material"", ""Central heating"", ""Outdoor dining area"", ""Paid parking off premises"", ""Self check-in"", ""Microwave"", ""Central air conditioning"", ""Private patio or balcony"", ""Hot water kettle"", ""Dishes and silverware"", ""Kitchenette"", ""Dining table""]",4.75,144,1,1,0,1,0,0.0958904109589041,139.0,1,231.0,0.9827586206896551,0.9827586206896551,0.6896551724137931,0.2413793103448276,0.27586206896551724,2.0,,,1.0,,,1.0,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
802788877262980197,Bordeaux Sud,Entire home/apt,6,2.0,,3,15,"[""Piano"", ""Pets allowed"", ""Room-darkening shades"", ""Courtyard view"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Host greets you"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""52 inch HDTV with Apple TV"", ""Dedicated workspace"", ""Baking sheet"", ""Blender"", ""Wine glasses"", ""Bed linens"", ""Coffee maker: espresso machine, french press"", ""Iron"", ""Yamaha Bluetooth sound system"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Freezer"", ""Garden view"", ""Private backyard \u2013 Not fully fenced"", ""Free washer \u2013 In building"", ""Shower gel"", ""Fast wifi \u2013 845 Mbps"", ""Books and reading material"", ""Cooking basics"", ""Rice maker"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cleaning products"", ""Laundromat nearby"", ""Portable fans"", ""Central heating"", ""Outdoor furniture"", ""Free parking garage on premises \u2013 1 space"", ""Outdoor dining area"", ""Coffee"", ""Cleaning available during stay"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Crib"", ""Private patio or balcony"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Free dryer \u2013 In building"", ""Clothing storage: walk-in closet"", ""Shampoo"", ""Induction stove"", ""Smoke alarm"", ""Kitchen"", ""Sun loungers"", ""Bathtub"", ""Dining table""]",4.86,12,1,1,1,0,1,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
802885892377598924,La Glacire,Entire home/apt,10,5.0,360.0,7,365,"[""Washer"", ""Refrigerator"", ""Private outdoor pool - heated"", ""Dishes and silverware"", ""BBQ grill"", ""Wifi"", ""Free parking on premises"", ""Outdoor dining area"", ""Smoke alarm"", ""Indoor fireplace"", ""Dedicated workspace"", ""Kitchen"", ""TV"", ""Air conditioning"", ""Patio or balcony""]",5.0,0,1,1,1,1,1,0.1095890410958904,73.0,0,23.0,1.0,1.0,0.8333333333333334,0.5,0.8333333333333334,2.0,,,,,,1.0,1. Réduire le minimum de nuits
804124075421098784,Centre ville (Bordeaux),Entire home/apt,4,2.0,150.0,2,365,"[""Pets allowed"", ""Refrigerator"", ""Hair dryer"", ""Lockbox"", ""Dedicated workspace"", ""Baking sheet"", ""Smoking allowed"", ""Wine glasses"", ""Bed linens"", ""Luggage dropoff allowed"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Shower gel"", ""Long term stays allowed"", ""Cooking basics"", ""Coffee maker"", ""Paid parking on premises"", ""Fire extinguisher"", ""Coffee"", ""Paid parking off premises"", ""Essentials"", ""Self check-in"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Radiant heating"", ""Dishes and silverware"", ""43 inch HDTV with premium cable, standard cable"", ""Hot water"", ""Clothing storage: walk-in closet"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.87,255,1,1,1,0,0,0.12054794520547946,120.0,1,279.0,1.0,1.0,0.88,0.44,0.13333333333333333,2.0,,,,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
804385780961181326,Bordeaux Sud,Entire home/apt,4,2.0,151.0,4,122,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Drying rack for clothing"", ""Clothing storage: closet and dresser"", ""Dedicated workspace"", ""Bed linens"", ""Luggage dropoff allowed"", ""Elevator"", ""Dishwasher"", ""Keypad"", ""First aid kit"", ""Coffee maker: espresso machine"", ""Garden view"", ""Shower gel"", ""City skyline view"", ""Cooking basics"", ""Paid parking on premises"", ""River view"", ""Cleaning products"", ""Outdoor furniture"", ""Central heating"", ""Stainless steel oven"", ""Outdoor dining area"", ""Coffee"", ""Cleaning available during stay"", ""Paid parking off premises"", ""Essentials"", ""Self check-in"", ""Hangers"", ""Patio or balcony"", ""Washer"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.83,8,1,1,1,0,0,0.03561643835616438,102.0,0,226.0,1.0,0.9655172413793104,0.8620689655172413,0.3275862068965517,0.3103448275862069,2.0,,,,,,1.0,1. Réduire le minimum de nuits
804898893136139224,Carbon-Blanc,Private room,4,2.0,,3,7,"[""Pets allowed"", ""Washer"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Indoor fireplace"", ""Kitchen""]",,0,1,1,1,0,1,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
804977800943239248,Bordeaux Sud,Entire home/apt,2,1.0,,2,5,"[""Refrigerator"", ""Toaster"", ""Portable heater"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Clothing storage"", ""Shower gel"", ""Cooking basics"", ""Coffee"", ""Essentials"", ""Hangers"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.95,0,1,1,0,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
805160461315073915,Nansouty - Saint Gens,Entire home/apt,4,2.0,,3,7,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Drying rack for clothing"", ""Lockbox"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Conditioner"", ""First aid kit"", ""Carbon monoxide alarm"", ""Freezer"", ""Shower gel"", ""Private entrance"", ""Books and reading material"", ""Cooking basics"", ""Rice maker"", ""Paid parking on premises"", ""Cleaning products"", ""Portable fans"", ""Central heating"", ""Coffee maker: Nespresso"", ""Sound system with Bluetooth and aux"", ""Essentials"", ""Theme room"", ""Oven"", ""Hangers"", ""Self check-in"", ""Microwave"", ""Washer"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Board games"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",5.0,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
805358427772058453,Arago-La Chataigneraie,Entire home/apt,4,1.0,76.0,3,365,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Bread maker"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Free parking on premises"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Pack \u2019n play/Travel crib - available upon request"", ""Exterior security cameras on property"", ""Freezer"", ""Free street parking"", ""Clothing storage"", ""TV"", ""Air conditioning"", ""Sound system"", ""Heating"", ""Books and reading material"", ""Cooking basics"", ""Coffee maker"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Washer"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.96,84,1,1,1,1,1,0.5534246575342465,84.0,1,13.0,1.0,1.0,1.0,0.5,1.0,2.0,,,,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
805691410123186005,Bordeaux Sud,Entire home/apt,2,1.0,65.0,5,730,"[""Refrigerator"", ""Ethernet connection"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""Iron"", ""Luggage dropoff allowed"", ""Clothing storage"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Cooking basics"", ""Books and reading material"", ""Pocket wifi"", ""Coffee maker"", ""Paid parking on premises"", ""Cleaning products"", ""Laundromat nearby"", ""Central heating"", ""Microwave"", ""Washer"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Dining table""]",5.0,0,1,1,1,0,0,0.7534246575342466,138.0,0,241.0,0.8888888888888888,0.9841269841269841,0.4444444444444444,0.25396825396825395,0.031746031746031744,2.0,,,,,,1.0,1. Réduire le minimum de nuits
805813980468244591,Floirac,Entire home/apt,2,,,2,1125,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Baking sheet"", ""Barbecue utensils"", ""Bed linens"", ""Luggage dropoff allowed"", ""Freezer"", ""Free street parking"", ""Coffee maker: espresso machine"", ""TV"", ""Shower gel"", ""Long term stays allowed"", ""Mini fridge"", ""Cooking basics"", ""Private entrance"", ""BBQ grill: charcoal"", ""Extra pillows and blankets"", ""Cleaning products"", ""Central heating"", ""Outdoor dining area"", ""Coffee"", ""Essentials"", ""Oven"", ""Self check-in"", ""Hangers"", ""Washer"", ""Body soap"", ""Dishes and silverware"", ""Single level home"", ""Hot water"", ""Clothing storage: walk-in closet"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.51,156,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
805842550225732558,Bordeaux Sud,Entire home/apt,2,1.0,55.0,30,90,"[""Portable heater"", ""Hair dryer"", ""Nashi  shampoo"", ""Petit Marseillais  body soap"", ""Dedicated workspace"", ""Baking sheet"", ""Clothing storage: wardrobe and dresser"", ""Wine glasses"", ""Bed linens"", ""Luggage dropoff allowed"", ""Freezer"", ""TV"", ""Shower gel"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Private entrance"", ""Cooking basics"", ""Paid parking on premises"", ""Cleaning products"", ""Nashi  conditioner"", ""SMEG  refrigerator"", ""Laundromat nearby"", ""Portable fans"", ""Central heating"", ""Cleaning available during stay"", ""Coffee"", ""Coffee maker: Nespresso"", ""Essentials"", ""Hangers"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Dishes and silverware"", ""Free washer"", ""Hot water"", ""Wifi"", ""Induction stove"", ""Kitchen"", ""Candy stainless steel oven"", ""Dining table""]",4.33,120,1,1,1,0,0,0.2876712328767123,138.0,0,241.0,0.8888888888888888,0.9841269841269841,0.4444444444444444,0.25396825396825395,0.031746031746031744,2.0,,,,,,1.0,1. Réduire le minimum de nuits
806252462310026795,Nansouty - Saint Gens,Entire home/apt,6,3.0,129.0,3,15,"[""Washer"", ""Paid parking on premises"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""TV""]",5.0,0,1,1,1,0,0,0.5178082191780822,60.0,0,64.0,1.0,0.9411764705882353,0.8823529411764706,0.5294117647058824,0.35294117647058826,2.0,,,,1.0,,,1. Installer la climatisation
806490813269804432,Bordeaux Sud,Entire home/apt,4,1.0,,3,365,"[""Refrigerator"", ""Hair dryer"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Baking sheet"", ""Bed linens"", ""Dishwasher"", ""Freezer"", ""Cooking basics"", ""Books and reading material"", ""Cleaning products"", ""Essentials"", ""Oven"", ""Washer"", ""Radiant heating"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub""]",5.0,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
